datetime,measured_surface,measured_surface_total_mean
2023-07-04 21:11:03,-4156924.7751857145,-375.43697812431367
2023-07-04 21:11:24,-4156402.7234932543,-375.3299381510987
2023-07-04 21:11:44,-4172878.0750642857,-375.3246456899952
2023-07-04 21:12:04,-4166669.7156821424,-375.4452745777584
2023-07-04 21:12:24,-4174360.869225,-375.36059374315386
2023-07-04 21:12:46,-4188824.814025,-375.4354395959949
2023-07-04 21:13:06,-4173264.2022623015,-375.45069464613766
2023-07-04 21:13:26,-4170920.556899207,-375.412656801366
2023-07-04 21:13:47,-4179982.761740079,-375.32721327201057
2023-07-04 21:14:07,-4163718.7524234126,-375.4744719125779
2023-07-04 21:14:28,-4176999.737309524,-375.5318633521361
2023-07-04 21:14:48,-4182598.834034524,-375.4876118139779
2023-07-04 21:15:08,-4174728.3503103177,-375.4408855895196
2023-07-04 21:15:29,-4174033.063101407,-375.4513942042921
2023-07-04 21:15:49,-4173402.770130953,-375.3430216840081
2023-07-04 21:16:09,-4168448.111756746,-375.3714688813025
2023-07-04 21:16:29,-4176573.945464105,-375.3648553464611
2023-07-04 21:16:49,-4174517.296976191,-375.4090352359276
2023-07-04 21:17:10,-4168192.6977464287,-375.45213252748215
2023-07-04 21:17:30,-4165782.74684008,-375.41860020088217
2023-07-04 21:17:51,-4177786.87225,-375.3854229053699
2023-07-04 21:18:11,-4178044.801787302,-375.3356343935687
2023-07-04 21:18:33,-4173460.090609127,-375.3024878080812
2023-07-04 21:18:53,-4171476.643183802,-375.356475414874
2023-07-04 21:19:14,-4169102.881163095,-375.3489749912404
2023-07-04 21:19:34,-4164746.810865873,-375.2490446007339
2023-07-04 21:19:54,-4164561.998747222,-375.4197472065202
2023-07-04 21:20:15,-4167439.456581349,-375.3105400376516
2023-07-04 21:20:35,-4154984.622478175,-375.3965051179546
2023-07-04 21:20:56,-4188478.574857936,-375.4003495569427
2023-07-04 21:21:16,-4166858.799036652,-375.4209957554807
2023-07-04 21:21:37,-4172740.454564322,-375.3716991645891
2023-07-04 21:21:58,-4160870.08048373,-375.41840271888793
2023-07-04 21:22:19,-4168944.3861238095,-375.4246501050605
2023-07-04 21:22:41,-4183752.691336111,-375.4560964313828
2023-07-04 21:23:02,-4177124.916100144,-375.395918027762
2023-07-04 21:23:23,-4158451.1739535714,-375.264215048119
2023-07-04 21:23:43,-4176728.674846032,-375.264784311152
2023-07-04 21:24:03,-4177274.239861112,-375.3800894614813
2023-07-04 21:24:24,-4165847.653180447,-375.3902325907121
2023-07-04 21:24:44,-4177279.6142396815,-375.3034509392748
2023-07-04 21:25:04,-4168175.745213492,-375.3136151686625
2023-07-04 21:25:24,-4178326.2805242063,-375.4651787209912
2023-07-04 21:25:45,-4177361.53035,-375.3901936442715
2023-07-04 21:26:06,-4169668.0877841273,-375.3716550292756
2023-07-04 21:26:27,-4180605.730849603,-375.32051340260193
2023-07-04 21:26:47,-4171738.472772222,-375.1850916164001
2023-07-04 21:27:08,-4157970.001682936,-375.2979831686631
2023-07-04 21:27:29,-4175689.8090527775,-375.2715324187348
2023-07-04 21:27:51,-4174303.2048392855,-375.3532851142032
2023-07-04 21:28:11,-4182623.15376746,-375.46040294246814
2023-07-04 21:28:32,-4167118.416527778,-375.3763307065932
2023-07-04 21:28:53,-4178058.9285222217,-375.4367501531997
2023-07-04 21:29:13,-4186686.796501732,-375.4129802252488
2023-07-04 21:29:35,-4189691.996401588,-375.5060507883962
2023-07-04 21:29:56,-4184197.4382488094,-375.44193981259536
2023-07-04 21:30:18,-4169570.38303492,-375.50865729380433
2023-07-04 21:30:38,-4174040.3804972223,-375.5512587406467
2023-07-04 21:30:58,-4180010.1534083337,-375.38449246494565
2023-07-04 21:31:19,-4186195.7215706343,-375.4054249213837
2023-07-04 21:31:39,-4181917.128457937,-375.4538406315422
2023-07-04 21:32:01,-4176419.7706646826,-375.5815245564075
2023-07-04 21:32:22,-4183526.092928968,-375.45628170923726
2023-07-04 21:32:43,-4189371.563699603,-375.4911332224605
2023-07-04 21:33:04,-4180742.9257281744,-375.5779140594233
2023-07-04 21:33:25,-4192593.145312301,-375.48184183138005
2023-07-04 21:33:47,-4178059.6845883112,-375.4175384851542
2023-07-04 21:34:08,-4185785.021530952,-375.4660609766751
2023-07-04 21:34:28,-4181709.910852381,-375.453541768399
2023-07-04 21:34:49,-4175821.376371032,-375.493469096949
2023-07-04 21:35:09,-4180182.830295574,-375.4641070367133
2023-07-04 21:35:30,-4191229.188154976,-375.5642655411596
2023-07-04 21:35:50,-4183799.1482889615,-375.5471843990217
2023-07-04 21:36:11,-4183134.756093254,-375.5891365706279
2023-07-04 21:36:31,-4184643.57003254,-375.4741213433032
2023-07-04 21:36:52,-4172569.970784128,-375.4274830160671
2023-07-04 21:37:12,-4177320.871527922,-375.5677025394046
2023-07-04 21:37:32,-4191345.743192064,-375.4521480508103
2023-07-04 21:37:53,-4173276.765801515,-375.36520807876576
2023-07-04 21:38:14,-4174420.4794119047,-375.3709394614914
2023-07-04 21:38:35,-4159738.278117064,-375.4280523093072
2023-07-04 21:38:56,-4168017.214871032,-375.39041944942886
2023-07-04 21:39:16,-4184574.725992064,-375.5066772727273
2023-07-04 21:39:36,-4183653.7643130952,-375.4779184004205
2023-07-04 21:39:57,-4173954.923546032,-375.6137367820632
2023-07-04 21:40:17,-4169363.101332144,-375.4540750790305
2023-07-04 21:40:38,-4169952.074259127,-375.4173171672879
2023-07-04 21:40:59,-4172030.663002778,-375.6063566476525
2023-07-04 21:41:19,-4176496.450670635,-375.6523354427598
2023-07-04 21:41:40,-4178497.319599206,-375.5773063591405
2023-07-04 21:42:00,-4175993.521151191,-375.6212416133835
2023-07-04 21:42:21,-4172811.077350397,-375.5365811426568
2023-07-04 21:42:41,-4184857.934667244,-375.5900575643496
2023-07-04 21:43:01,-4184584.803386508,-375.5279209351195
2023-07-04 21:43:21,-4172791.4747853177,-375.4224906544101
2023-07-04 21:43:43,-4182026.152397619,-375.5497943786335
2023-07-04 21:44:03,-4182058.904911111,-375.5977146471256
2023-07-04 21:44:23,-4188618.470377092,-375.5666782799473
2023-07-04 21:44:43,-4191240.549636111,-375.5920812031394
2023-07-04 21:45:04,-4180589.620018759,-375.5548333988384
2023-07-04 21:45:25,-4182429.637343254,-375.68956488549617
2023-07-04 21:45:45,-4171389.09271508,-375.61407253863325
2023-07-04 21:46:07,-4171006.317002381,-375.5396356103121
2023-07-04 21:46:29,-4180065.834490404,-375.6189298944695
2023-07-04 21:46:49,-4180833.552305303,-375.4180670750383
2023-07-04 21:47:11,-4183239.683342857,-375.5635652572727
2023-07-04 21:47:32,-4184168.475612698,-375.6683504318471
2023-07-04 21:47:53,-4185418.756916667,-375.6346386470048
2023-07-04 21:48:14,-4173090.952064466,-375.57489354895256
2023-07-04 21:48:35,-4192908.1398623018,-375.5390993093802
2023-07-04 21:48:56,-4193163.838579762,-375.5930264871717
2023-07-04 21:49:16,-4185312.1182015873,-375.51491471579226
2023-07-04 21:49:38,-4167568.446347619,-375.4576543485885
2023-07-04 21:49:58,-4184746.840705159,-375.6684714705496
2023-07-04 21:50:18,-4176484.471472619,-375.4270160080698
2023-07-04 21:50:40,-4177461.376226588,-375.61812756174464
2023-07-04 21:51:00,-4174643.3661535713,-375.5496475639677
2023-07-04 21:51:20,-4171935.477598016,-375.6012238243416
2023-07-04 21:51:42,-4169785.544375794,-375.5719825484521
2023-07-04 21:52:03,-4178282.367067461,-375.6760041670322
2023-07-04 21:52:24,-4177755.357057143,-375.4885326567216
2023-07-04 21:52:45,-4164833.6236365074,-375.4355306247807
2023-07-04 21:53:07,-4159828.6377,-375.5385930365296
2023-07-04 21:53:27,-4170293.973315873,-375.4889726953468
2023-07-04 21:53:48,-4178784.020016667,-375.43631282457534
2023-07-04 21:54:09,-4179511.649534524,-375.47937074174615
2023-07-04 21:54:30,-4183278.125824207,-375.5199364126386
2023-07-04 21:54:50,-4163726.5747785713,-375.5246805378565
2023-07-04 21:55:11,-4176748.196168651,-375.4698683506556
2023-07-04 21:55:32,-4175510.360709019,-375.5626614318301
2023-07-04 21:55:52,-4178951.2871896825,-375.5947309175357
2023-07-04 21:56:14,-4176546.160703571,-375.6321439818054
2023-07-04 21:56:35,-4185057.858237698,-375.4028283412157
2023-07-04 21:56:55,-4177310.307192857,-375.57614691049423
2023-07-04 21:57:16,-4163461.9947333336,-375.4692895060104
2023-07-04 21:57:36,-4169581.730821032,-375.4286640326617
2023-07-04 21:57:56,-4175631.967486905,-375.4355108729079
2023-07-04 21:58:16,-4173546.3740523807,-375.5484971067859
2023-07-04 21:58:37,-4192069.211989285,-375.5976955777836
2023-07-04 21:58:57,-4194388.151373412,-375.5747672296556
2023-07-04 21:59:18,-4176656.3220373015,-375.49311090613605
2023-07-04 21:59:38,-4167388.103806746,-375.5252835434143
2023-07-04 21:59:59,-4171790.254556205,-375.5061424562634
2023-07-04 22:00:19,-4177931.252380303,-375.53065737905695
2023-07-04 22:00:41,-4189293.495748377,-375.6115725320764
2023-07-04 22:01:02,-4176608.832337301,-375.455078881852
2023-07-04 22:01:22,-4179267.37990754,-375.3868546847636
2023-07-04 22:01:43,-4172878.679973809,-375.4202514358368
2023-07-04 22:02:04,-4161626.626217821,-375.366831724864
2023-07-04 22:02:24,-4178351.152178175,-375.47148201218175
2023-07-04 22:02:44,-4185156.19389531,-375.60861256452887
2023-07-04 22:03:05,-4185787.7957145385,-375.5666658513149
2023-07-04 22:03:25,-4173464.0279067457,-375.4749327289449
2023-07-04 22:03:46,-4173334.617776191,-375.55825128295095
2023-07-04 22:04:07,-4176257.252611508,-375.4287575744289
2023-07-04 22:04:27,-4180591.4919682536,-375.5017179397337
2023-07-04 22:04:48,-4163419.961451984,-375.529115034965
2023-07-04 22:05:09,-4159954.994562013,-375.446374885065
2023-07-04 22:05:30,-4171689.2545698415,-375.55619439824943
2023-07-04 22:05:51,-4186114.984568254,-375.6248912319158
2023-07-04 22:06:12,-4170882.9122451297,-375.5358741142507
2023-07-04 22:06:33,-4172747.419488889,-375.5414920371019
2023-07-04 22:06:53,-4177737.238801191,-375.4889251018352
2023-07-04 22:07:13,-4165743.973006746,-375.319338871597
2023-07-04 22:07:33,-4166543.27684881,-375.4511784274194
2023-07-04 22:07:53,-4173661.257705159,-375.4270914335664
2023-07-04 22:08:15,-4176656.2151853177,-375.4829061051343
2023-07-04 22:08:36,-4172494.053103968,-375.44871728368014
2023-07-04 22:08:56,-4183443.366878968,-375.5200372804135
2023-07-04 22:09:17,-4178176.936113096,-375.3534082777972
2023-07-04 22:09:39,-4183552.4056111113,-375.56293130640495
2023-07-04 22:09:59,-4184424.359590782,-375.4761937060801
2023-07-04 22:10:20,-4188672.405041605,-375.47593250382016
2023-07-04 22:10:42,-4179372.1016444447,-375.3118968184599
2023-07-04 22:11:02,-4166003.60965119,-375.5661435534868
2023-07-04 22:11:22,-4167021.466334524,-375.43450000000007
2023-07-04 22:11:43,-4179900.014012301,-375.3972958561719
2023-07-04 22:12:04,-4173042.467126984,-375.49109780176383
2023-07-04 22:12:25,-4168341.9752452383,-375.52164939225065
2023-07-04 22:12:45,-4181435.005594445,-375.3785276718811
2023-07-04 22:13:06,-4180777.587171176,-375.42927876106194
2023-07-04 22:13:26,-4171848.578244841,-375.3610372027726
2023-07-04 22:13:48,-4182447.624932936,-375.32517585738685
2023-07-04 22:14:09,-4182638.0952967177,-375.4385300977684
2023-07-04 22:14:30,-4187847.6557492064,-375.5283525764192
2023-07-04 22:14:51,-4181212.726134813,-375.474643620282
2023-07-04 22:15:12,-4177065.4258242063,-375.3845853775854
2023-07-04 22:15:32,-4171793.5265876986,-375.429079770959
2023-07-04 22:15:53,-4178580.324640873,-375.35811780666063
2023-07-04 22:16:14,-4175693.101803175,-375.3271210171569
2023-07-04 22:16:35,-4175857.98205,-375.3784246766865
2023-07-04 22:16:55,-4179030.785352381,-375.4063392553145
2023-07-04 22:17:15,-4166726.082989836,-375.3253165622124
2023-07-04 22:17:36,-4167302.750669048,-375.3993190173284
2023-07-04 22:17:57,-4172117.045425,-375.32325617338006
2023-07-04 22:18:17,-4162329.9705257937,-375.45684748138416
2023-07-04 22:18:39,-4177105.408565873,-375.4688906030856
2023-07-04 22:18:59,-4178445.252321124,-375.3381737323358
2023-07-04 22:19:20,-4175765.801950036,-375.4738015779093
2023-07-04 22:19:41,-4163321.8355694446,-375.4323637597408
2023-07-04 22:20:02,-4168113.924093254,-375.3290916977
2023-07-04 22:20:23,-4172026.545334127,-375.4725604025378
2023-07-04 22:20:45,-4172885.10618254,-375.210992012919
2023-07-04 22:21:05,-4165559.3679429656,-375.3944453203697
2023-07-04 22:21:25,-4173048.431058333,-375.41886916255294
2023-07-04 22:21:45,-4169509.3641952383,-375.58865007885055
2023-07-04 22:22:06,-4175025.085134127,-375.5382521152076
2023-07-04 22:22:27,-4176090.681104396,-375.49077296208736
2023-07-04 22:22:47,-4178236.4156325394,-375.4479754392099
2023-07-04 22:23:07,-4173413.4029168105,-375.4608321525409
2023-07-04 22:23:28,-4176736.6780849206,-375.4494174753038
2023-07-04 22:23:48,-4172838.2794742063,-375.4168556280945
2023-07-04 22:24:09,-4173265.716364286,-375.3105031905595
2023-07-04 22:24:30,-4171735.628106349,-375.3125478844804
2023-07-04 22:24:50,-4180689.678653969,-375.3347567343012
2023-07-04 22:25:11,-4171285.2207954894,-375.389385743684
2023-07-04 22:25:31,-4178752.3473948417,-375.3293467632215
2023-07-04 22:25:52,-4176281.455517136,-375.3315158521633
2023-07-04 22:26:13,-4168827.025329365,-375.417078082552
2023-07-04 22:26:34,-4177049.788049207,-375.3622926318544
2023-07-04 22:26:54,-4184540.2505472223,-375.41871381650975
2023-07-04 22:27:14,-4187981.50336746,-375.4131369839048
2023-07-04 22:27:35,-4177591.172306746,-375.4675348215069
2023-07-04 22:27:56,-4183391.319710714,-375.4991404654425
2023-07-04 22:28:16,-4174022.5527563496,-375.5512996705469
2023-07-04 22:28:37,-4178343.734611508,-375.5985429298469
2023-07-04 22:28:58,-4178466.111995238,-375.5029919305324
2023-07-04 22:29:20,-4171456.969250397,-375.512517727392
2023-07-04 22:29:40,-4178295.226061508,-375.437781331935
2023-07-04 22:30:01,-4168228.523763095,-375.3969184628164
2023-07-04 22:30:22,-4177208.5831775256,-375.43623606500086
2023-07-04 22:30:43,-4173299.402944372,-375.4145813862078
2023-07-04 22:31:04,-4177370.992629762,-375.3348098135341
2023-07-04 22:31:24,-4174631.3368783183,-375.3745395611121
2023-07-04 22:31:44,-4194818.656093471,-375.4894841581565
2023-07-04 22:32:05,-4178836.508717857,-375.5737893242476
2023-07-04 22:32:26,-4186842.507771032,-375.4840195804196
2023-07-04 22:32:47,-4183348.672728571,-375.4195451042214
2023-07-04 22:33:09,-4182123.428401335,-375.3753516949153
2023-07-04 22:33:29,-4178012.389185317,-375.38941952587527
2023-07-04 22:33:49,-4175339.185984452,-375.3650641098527
2023-07-04 22:34:09,-4180973.820253896,-375.30057800455495
2023-07-04 22:34:30,-4169456.157524603,-375.2346948274348
2023-07-04 22:34:51,-4176807.446102778,-375.34246174743663
2023-07-04 22:35:12,-4188197.8367849207,-375.24406379076976
2023-07-04 22:35:34,-4178864.070295634,-375.44342162138514
2023-07-04 22:35:54,-4173270.332571032,-375.4686871200525
2023-07-04 22:36:14,-4181697.6829338735,-375.4969300280063
2023-07-04 22:36:34,-4176199.439521032,-375.4426522689516
2023-07-04 22:36:54,-4182906.4920968255,-375.3854435437936
2023-07-04 22:37:15,-4188796.3619098486,-375.38116691362336
2023-07-04 22:37:35,-4174962.235514105,-375.416784094385
2023-07-04 22:37:56,-4176715.467851984,-375.3229877120868
2023-07-04 22:38:16,-4181979.594495238,-375.5203216333319
2023-07-04 22:38:36,-4181997.382906349,-375.5286756555619
2023-07-04 22:38:57,-4177260.19679127,-375.34018641694377
2023-07-04 22:39:18,-4183695.913745888,-375.48203581267217
2023-07-04 22:39:38,-4183898.45086627,-375.5528482229048
2023-07-04 22:39:59,-4174054.045881349,-375.4961037871839
2023-07-04 22:40:20,-4178945.030603572,-375.5781442429539
2023-07-04 22:40:42,-4168825.995543976,-375.4621784620769
2023-07-04 22:41:02,-4184236.6059412695,-375.38931017728174
2023-07-04 22:41:22,-4174203.4008373017,-375.53288680318536
2023-07-04 22:41:42,-4183806.538201984,-375.4932833129049
2023-07-04 22:42:02,-4181175.901200397,-375.47774580944457
2023-07-04 22:42:23,-4181791.161220671,-375.3677737808352
2023-07-04 22:42:43,-4176917.1496448414,-375.544949554375
2023-07-04 22:43:04,-4168367.5264551584,-375.41272547725873
2023-07-04 22:43:24,-4177529.870551046,-375.5448473031592
2023-07-04 22:43:45,-4167224.123017857,-375.42490257039015
2023-07-04 22:44:06,-4167957.213138889,-375.3833474609631
2023-07-04 22:44:26,-4173627.80808373,-375.48715380914894
2023-07-04 22:44:47,-4182202.191692857,-375.5337935667396
2023-07-04 22:45:07,-4180256.205106349,-375.4110512516989
2023-07-04 22:45:28,-4185641.741888096,-375.4686351173791
2023-07-04 22:45:48,-4177959.3270246033,-375.48805639608815
2023-07-04 22:46:10,-4183375.57151627,-375.4849803792756
2023-07-04 22:46:31,-4173787.639506349,-375.3589293314068
2023-07-04 22:46:52,-4183834.5120333335,-375.5318083643529
2023-07-04 22:47:13,-4178215.968727381,-375.4238931414574
2023-07-04 22:47:35,-4180281.11947262,-375.4069651392239
2023-07-04 22:47:55,-4182069.852207937,-375.539520452453
2023-07-04 22:48:16,-4188696.938774207,-375.5764074673904
2023-07-04 22:48:36,-4182677.197588095,-375.6356045981046
2023-07-04 22:48:57,-4177803.343895634,-375.5967650054884
2023-07-04 22:49:18,-4190332.2823085496,-375.4918351974834
2023-07-04 22:49:38,-4181333.165680556,-375.5119257718415
2023-07-04 22:49:59,-4176771.6277765874,-375.3968575426322
2023-07-04 22:50:20,-4174523.820051587,-375.52916060539593
2023-07-04 22:50:40,-4188756.556511905,-375.6003469790708
2023-07-04 22:51:01,-4178519.943594841,-375.6837456017505
2023-07-04 22:51:22,-4186409.807726984,-375.583461379885
2023-07-04 22:51:42,-4182974.138882936,-375.5867936667835
2023-07-04 22:52:02,-4183733.789234921,-375.7309760860026
2023-07-04 22:52:23,-4175712.5377888894,-375.544949542289
2023-07-04 22:52:45,-4186868.947335317,-375.456307147541
2023-07-04 22:53:06,-4190467.305796428,-375.5010192046301
2023-07-04 22:53:27,-4185329.697390873,-375.3574053509655
2023-07-04 22:53:47,-4180892.83333254,-375.4797300052502
2023-07-04 22:54:08,-4175897.862880952,-375.51722854260777
2023-07-04 22:54:28,-4184355.0040204544,-375.5257924239106
2023-07-04 22:54:48,-4177140.3640253968,-375.44602402771073
2023-07-04 22:55:10,-4175063.806311905,-375.4744094498552
2023-07-04 22:55:30,-4174764.101798016,-375.4950597361617
2023-07-04 22:55:51,-4176464.4131924966,-375.4431362142263
2023-07-04 22:56:11,-4175973.892246825,-375.4688958260259
2023-07-04 22:56:32,-4178739.4800853175,-375.3911673303286
2023-07-04 22:56:52,-4184349.541324423,-375.4013609239653
2023-07-04 22:57:13,-4180699.084534199,-375.5428965622813
2023-07-04 22:57:34,-4179804.064189682,-375.5656542723252
2023-07-04 22:57:55,-4190639.637001587,-375.4552469692328
2023-07-04 22:58:16,-4174528.940886508,-375.3970550024124
2023-07-04 22:58:37,-4173791.916488493,-375.5196332135973
2023-07-04 22:58:57,-4174910.749061111,-375.5215172051485
2023-07-04 22:59:18,-4177439.303290837,-375.5050032011928
2023-07-04 22:59:38,-4174426.115986904,-375.42632943853664
2023-07-04 22:59:58,-4165884.175163492,-375.3324321392643
2023-07-04 23:00:18,-4180712.9493,-375.3888396366496
2023-07-04 23:00:40,-4190165.1343011903,-375.4131794961512
2023-07-04 23:01:01,-4181240.325986508,-375.3363045647512
2023-07-04 23:01:21,-4185109.015876191,-375.5290315443592
2023-07-04 23:01:43,-4181389.116651587,-375.4984398034398
2023-07-04 23:02:04,-4176646.176940873,-375.4799614557268
2023-07-04 23:02:24,-4183868.56644008,-375.4912623187771
2023-07-04 23:02:44,-4177570.276029762,-375.43724953959486
2023-07-04 23:03:04,-4181861.641700794,-375.4916877517072
2023-07-04 23:03:25,-4179389.671015224,-375.3587220249836
2023-07-04 23:03:45,-4183928.568954076,-375.4604991908323
2023-07-04 23:04:06,-4166173.7290376974,-375.5609542621368
2023-07-04 23:04:26,-4179874.142986905,-375.5215922985834
2023-07-04 23:04:47,-4178922.0748472223,-375.4131782979847
2023-07-04 23:05:07,-4186586.70074127,-375.4168746544992
2023-07-04 23:05:28,-4175844.556666703,-375.4487078095571
2023-07-04 23:05:48,-4199173.543094047,-375.3933873802965
2023-07-04 23:06:08,-4166081.3543257937,-375.3139305421739
2023-07-04 23:06:29,-4181552.392846825,-375.2983796522802
2023-07-04 23:06:50,-4181802.284653427,-375.3808969859168
2023-07-04 23:07:10,-4170038.1093337294,-375.1655205545351
2023-07-04 23:07:31,-4179187.939584055,-375.35432225534896
2023-07-04 23:07:52,-4183858.218840476,-375.4638674719888
2023-07-04 23:08:13,-4188562.258277381,-375.2839953531191
2023-07-04 23:08:34,-4180045.538289286,-375.4457904707485
2023-07-04 23:08:54,-4175914.5029686512,-375.37276181913865
2023-07-04 23:09:15,-4180969.23641627,-375.3213907270258
2023-07-04 23:09:35,-4174276.505448413,-375.3802985474174
2023-07-04 23:09:55,-4163233.277966667,-375.4885351315789
2023-07-04 23:10:15,-4183144.869859524,-375.4189678549532
2023-07-04 23:10:36,-4185904.50234008,-375.5005444780569
2023-07-04 23:10:56,-4183365.053199603,-375.4850468429102
2023-07-04 23:11:16,-4177216.680702778,-375.3277942127809
2023-07-04 23:11:37,-4180205.027741667,-375.57413307369154
2023-07-04 23:11:59,-4181214.428118687,-375.3283759267336
2023-07-04 23:12:20,-4179533.543746429,-375.2809922022166
2023-07-04 23:12:40,-4176630.42885873,-375.3192655608904
2023-07-04 23:13:02,-4172712.422336508,-375.3880324499257
2023-07-04 23:13:23,-4163060.4241297618,-375.3776616112913
2023-07-04 23:13:44,-4179290.36308373,-375.4013830969888
2023-07-04 23:14:04,-4187947.924550397,-375.4124918161926
2023-07-04 23:14:25,-4183022.4588277778,-375.41392663889496
2023-07-04 23:14:45,-4168910.487193651,-375.4296944383573
2023-07-04 23:15:05,-4166914.381369048,-375.49864191353953
2023-07-04 23:15:27,-4176451.006184812,-375.3277392999518
2023-07-04 23:15:48,-4172386.6719238097,-375.5665941603922
2023-07-04 23:16:08,-4174343.415176407,-375.43613616462346
2023-07-04 23:16:28,-4183536.188864286,-375.4418159568402
2023-07-04 23:16:49,-4180622.712027381,-375.4451336254108
2023-07-04 23:17:10,-4191496.159571032,-375.4831939370044
2023-07-04 23:17:30,-4181970.1990154767,-375.5449880035026
2023-07-04 23:17:50,-4188754.175850397,-375.494280097744
2023-07-04 23:18:11,-4181286.143743615,-375.4621229633512
2023-07-04 23:18:32,-4188032.8649452394,-375.47657678867824
2023-07-04 23:18:53,-4189308.8682955625,-375.4325545077494
2023-07-04 23:19:14,-4172417.781061905,-375.36542508741263
2023-07-04 23:19:35,-4171217.5536087295,-375.5692378700298
2023-07-04 23:19:56,-4199771.8086206345,-375.4273169525644
2023-07-04 23:20:16,-4169404.143730845,-375.4523094412501
2023-07-04 23:20:37,-4187749.339213095,-375.3818768227
2023-07-04 23:20:57,-4176969.240380158,-375.3711172601297
2023-07-04 23:21:18,-4170918.8737952383,-375.3840079009745
2023-07-04 23:21:39,-4181880.9829777777,-375.4515094248641
2023-07-04 23:21:59,-4174573.4034468248,-375.3411665353296
2023-07-04 23:22:20,-4181582.187512302,-375.3402800017501
2023-07-04 23:22:41,-4166430.691403572,-375.2704351462603
2023-07-04 23:23:01,-4171990.275336111,-375.4704167323697
2023-07-04 23:23:21,-4175781.954228968,-375.4317584331272
2023-07-04 23:23:42,-4177008.837604762,-375.4438945291951
2023-07-04 23:24:04,-4196417.575462302,-375.56957207877457
2023-07-04 23:24:24,-4180980.9259791486,-375.3969679039302
2023-07-04 23:24:44,-4183961.6591277774,-375.4647568831396
2023-07-04 23:25:05,-4168231.0010550143,-375.28040097992033
2023-07-04 23:25:25,-4184195.720511508,-375.3907758711029
2023-07-04 23:25:47,-4181527.537248016,-375.17899087097055
2023-07-04 23:26:07,-4180822.960921032,-375.2952443617255
2023-07-04 23:26:27,-4170486.5229202383,-375.36200289270687
2023-07-04 23:26:48,-4185499.138930555,-375.3971642150425
2023-07-04 23:27:09,-4179133.5443869047,-375.4742475560037
2023-07-04 23:27:29,-4173610.712293651,-375.4623630986286
2023-07-04 23:27:49,-4170158.301388492,-375.3746440670528
2023-07-04 23:28:10,-4180464.453713492,-375.4413251608949
2023-07-04 23:28:30,-4182308.988988095,-375.4809759257637
2023-07-04 23:28:50,-4178356.214437301,-375.5633807082128
2023-07-04 23:29:11,-4185953.981343399,-375.5561628254094
2023-07-04 23:29:32,-4184879.58239798,-375.51292288872384
2023-07-04 23:29:53,-4186611.2668650793,-375.3748555049886
2023-07-04 23:30:14,-4183459.187060714,-375.45158401048496
2023-07-04 23:30:34,-4176484.628151588,-375.2995676007005
2023-07-04 23:30:54,-4174935.325658333,-375.29627696218057
2023-07-04 23:31:15,-4178247.7161349207,-375.1701362920168
2023-07-04 23:31:36,-4165564.1849892857,-375.1926381748916
2023-07-04 23:31:57,-4171060.841804365,-375.4312623961522
2023-07-04 23:32:18,-4174679.123444841,-375.4337442954495
2023-07-04 23:32:39,-4177436.7903544735,-375.3474238416397
2023-07-04 23:33:00,-4185959.1413242063,-375.4375877765608
2023-07-04 23:33:21,-4187804.344972619,-375.4266089527397
2023-07-04 23:33:42,-4176175.3280000007,-375.4535733024354
2023-07-04 23:34:03,-4181626.8970349208,-375.5382616022702
2023-07-04 23:34:25,-4183467.703404365,-375.441884341248
2023-07-04 23:34:46,-4180204.8758877343,-375.41920993919246
2023-07-04 23:35:06,-4182506.920523413,-375.4309211079024
2023-07-04 23:35:26,-4171424.449361111,-375.4871756035689
2023-07-04 23:35:47,-4181477.572076984,-375.3439173857812
2023-07-04 23:36:07,-4173605.766730952,-375.4334296604601
2023-07-04 23:36:27,-4174892.354349603,-375.3460909607731
2023-07-04 23:36:49,-4183948.141978571,-375.3685766407411
2023-07-04 23:37:10,-4186392.604071032,-375.34935625191474
2023-07-04 23:37:32,-4172297.404865476,-375.3667659237769
2023-07-04 23:37:53,-4190237.353048809,-375.5429701964921
2023-07-04 23:38:14,-4198049.591661111,-375.5309365779136
2023-07-04 23:38:34,-4173031.540878968,-375.5846615715729
2023-07-04 23:38:56,-4184825.1376546538,-375.56565972100367
2023-07-04 23:39:16,-4195019.626510715,-375.4441732307558
2023-07-04 23:39:36,-4186858.526890476,-375.5154867620673
2023-07-04 23:39:57,-4181696.713314286,-375.6304922746969
2023-07-04 23:40:17,-4185553.9853702383,-375.57013155820266
2023-07-04 23:40:39,-4191916.2974253967,-375.48142776637104
2023-07-04 23:41:00,-4182907.0372369047,-375.3968626361609
2023-07-04 23:41:20,-4186710.655307937,-375.5421967392733
2023-07-04 23:41:41,-4168463.878995238,-375.5635860614317
2023-07-04 23:42:01,-4177051.0240857145,-375.5241284940793
2023-07-04 23:42:22,-4187035.65108088,-375.6379092225977
2023-07-04 23:42:42,-4187532.450261364,-375.6649341034392
2023-07-04 23:43:04,-4177640.828854365,-375.500300135828
2023-07-04 23:43:24,-4184345.523344444,-375.3724051214708
2023-07-04 23:43:45,-4172794.5758984126,-375.5875597335436
2023-07-04 23:44:05,-4176990.925794445,-375.3935359508664
2023-07-04 23:44:25,-4179431.939434524,-375.4378603298193
2023-07-04 23:44:46,-4180119.111846429,-375.4620874704492
2023-07-04 23:45:07,-4183815.376861509,-375.4128357654666
