datetime,measured_surface,measured_surface_total_mean
2023-07-04 21:55:11,-2896082.513489286,-372.8482260396673
2023-07-04 21:55:32,-2888212.552717857,-373.0727984047343
2023-07-04 21:55:52,-2903293.725609524,-373.2745666581208
2023-07-04 21:56:14,-2887081.6911531743,-372.79518184149777
2023-07-04 21:56:35,-2896953.239711905,-372.86271108543554
2023-07-04 21:56:55,-2887162.447998016,-372.53278539723385
2023-07-04 21:57:16,-2883783.924779762,-372.276817679558
2023-07-04 21:57:36,-2891467.642172619,-372.6424913432451
2023-07-04 21:57:56,-2880426.65802262,-372.8807342961212
2023-07-04 21:58:16,-2892170.4912571427,-372.8460129578549
2023-07-04 21:58:37,-2900613.865839286,-373.1187392085177
2023-07-04 21:58:57,-2891115.6787261902,-372.5468136713736
2023-07-04 21:59:18,-2888911.6217738097,-372.7944563443624
2023-07-04 21:59:38,-2896133.3863662696,-372.8573288409704
2023-07-04 21:59:59,-2897545.443780952,-373.0043867172431
2023-07-04 22:00:19,-2901323.5453952383,-372.7191325757576
2023-07-04 22:00:41,-2892905.1416837303,-372.5998930241496
2023-07-04 22:01:02,-2892147.2699444443,-372.68990119337866
2023-07-04 22:01:22,-2896043.5846730163,-372.7879332604642
2023-07-04 22:01:43,-2889078.3859301587,-372.1956099531841
2023-07-04 22:02:04,-2893435.9656507936,-372.5199119290807
2023-07-04 22:02:24,-2896155.825053572,-372.7398919735236
2023-07-04 22:02:44,-2888164.1167813493,-372.7684050195275
2023-07-04 22:03:05,-2888445.352495238,-372.64422901840095
2023-07-04 22:03:25,-2894613.0382166663,-372.6274231902627
2023-07-04 22:03:46,-2893854.982737302,-372.567024668418
2023-07-04 22:04:07,-2886532.059008334,-372.5657724531691
2023-07-04 22:04:27,-2888072.415047619,-372.4425175326337
2023-07-04 22:04:48,-2888707.603527381,-372.7088177163338
2023-07-04 22:05:09,-2883169.1600166666,-372.3491642994242
2023-07-04 22:05:30,-2897963.702583333,-372.6608841369582
2023-07-04 22:05:51,-2898716.1998484125,-372.5227582692308
2023-07-04 22:06:12,-2902999.363847619,-372.5420563650307
2023-07-04 22:06:33,-2892644.497885317,-372.66442635907976
2023-07-04 22:06:53,-2899638.236851984,-372.7968417778348
2023-07-04 22:07:13,-2897045.233413889,-372.7541260230179
2023-07-04 22:07:33,-2887164.1210857145,-372.9804891241579
2023-07-04 22:07:53,-2899379.5972142853,-372.9798626017824
2023-07-04 22:08:15,-2895338.5722845234,-372.6481977733701
2023-07-04 22:08:36,-2892639.8175535714,-372.45737070952873
2023-07-04 22:08:56,-2894321.315429762,-372.8318168110363
2023-07-04 22:09:17,-2891363.089636905,-372.5948159280668
2023-07-04 22:09:39,-2882430.1833055555,-372.57548345305287
2023-07-04 22:09:59,-2880861.6598678576,-372.2520945980707
2023-07-04 22:10:20,-2888286.7100289683,-372.3311080456821
2023-07-04 22:10:42,-2895424.642132143,-372.95352363846297
2023-07-04 22:11:02,-2890637.4343238096,-372.4832251774183
2023-07-04 22:11:22,-2897875.6718559526,-372.8003770029483
2023-07-04 22:11:43,-2888178.849995635,-372.6490337482356
2023-07-04 22:12:04,-2889632.719933333,-372.9236159089448
2023-07-04 22:12:25,-2896453.8310059523,-372.80912571538806
2023-07-04 22:12:45,-2893614.6655,-372.6874665125537
2023-07-04 22:13:06,-2881328.443939286,-372.28960466311264
2023-07-04 22:13:26,-2887410.159107143,-372.5720533453307
2023-07-04 22:13:48,-2895941.835117857,-372.9629155644022
2023-07-04 22:14:09,-2888009.109345238,-372.5828653623375
2023-07-04 22:14:30,-2885059.525850794,-372.334873806931
2023-07-04 22:14:51,-2884591.937811905,-372.5100500064111
2023-07-04 22:15:12,-2889485.3172666663,-372.6641008204076
2023-07-04 22:15:32,-2886635.9186988096,-372.4526714075213
2023-07-04 22:15:53,-2896014.1092880955,-372.423317156264
2023-07-04 22:16:14,-2884715.8491059523,-372.33842162335577
2023-07-04 22:16:35,-2895799.853404762,-372.9690011579286
2023-07-04 22:16:55,-2890518.519977381,-372.51504496402873
2023-07-04 22:17:15,-2885227.49648254,-372.4312327658208
2023-07-04 22:17:36,-2889592.6721714283,-372.63321620583713
2023-07-04 22:17:57,-2893878.534781746,-372.7941333847836
2023-07-04 22:18:17,-2890420.693461905,-372.40508977811976
2023-07-04 22:18:39,-2894503.696302778,-372.641672432641
2023-07-04 22:18:59,-2900304.109629762,-372.96001091282585
2023-07-04 22:19:20,-2892259.1675559524,-372.8339426150588
2023-07-04 22:19:41,-2901270.797717064,-373.0430686860891
2023-07-04 22:20:02,-2895258.563915873,-372.5545607452618
2023-07-04 22:20:23,-2892771.684940873,-372.7499351340947
2023-07-04 22:20:45,-2903241.879205159,-372.94136496537567
2023-07-04 22:21:05,-2899264.5331289684,-373.0484952875552
2023-07-04 22:21:25,-2897302.3749928577,-372.9907332264272
2023-07-04 22:21:45,-2898880.905357143,-372.62570801099673
2023-07-04 22:22:06,-2890612.2152785715,-372.4734156291898
2023-07-04 22:22:27,-2883930.3931464283,-372.7168895457174
2023-07-04 22:22:47,-2885406.536725793,-372.5266785989223
2023-07-04 22:23:07,-2895547.7147464287,-372.7256514927769
2023-07-04 22:23:28,-2895000.453904762,-372.70446806054383
2023-07-04 22:23:48,-2890504.7430095235,-372.8801644196199
2023-07-04 22:24:09,-2883336.8062289683,-372.6386801338136
2023-07-04 22:24:30,-2884272.3597916667,-372.5311390987069
2023-07-04 22:24:50,-2892338.4244083334,-372.724126592
2023-07-04 22:25:11,-2894866.706240476,-372.73535259040784
2023-07-04 22:25:31,-2894881.488348016,-372.8360951034571
2023-07-04 22:25:52,-2892695.005371428,-372.8422050045028
2023-07-04 22:26:13,-2888003.4772142856,-372.70612778421525
2023-07-04 22:26:34,-2891704.5772428573,-372.5308712223292
2023-07-04 22:26:54,-2897994.4262130954,-373.0955548764797
2023-07-04 22:27:14,-2896801.1744654765,-372.8343824453421
2023-07-04 22:27:35,-2893902.4976452384,-372.6660030814663
2023-07-04 22:27:56,-2888867.4681380955,-372.5987736551547
2023-07-04 22:28:16,-2888802.324025794,-372.5795756678468
2023-07-04 22:28:37,-2891790.4826833336,-372.5018598894033
2023-07-04 22:28:58,-2886663.9297083337,-372.4222492277993
2023-07-04 22:29:20,-2874554.379719048,-371.95238683233
2023-07-04 22:29:40,-2880653.6397130955,-372.53405219568566
2023-07-04 22:30:01,-2877701.019359524,-372.33797206239615
2023-07-04 22:30:22,-2882698.879871825,-372.683567104
2023-07-04 22:30:43,-2887653.053989286,-372.6142964836995
2023-07-04 22:31:04,-2891103.6597765875,-372.64221015840434
2023-07-04 22:31:24,-2884621.8888702383,-372.3348090629406
2023-07-04 22:31:44,-2883643.954163095,-372.52819367462143
2023-07-04 22:32:05,-2890698.750734524,-372.6671118374672
2023-07-04 22:32:26,-2891213.091871429,-372.753188526694
2023-07-04 22:32:47,-2893800.689018254,-372.6135971554872
2023-07-04 22:33:09,-2897154.1840523807,-372.8168074729219
2023-07-04 22:33:29,-2896798.187995238,-372.8584593589744
2023-07-04 22:33:49,-2883669.2791718254,-372.69211036122897
2023-07-04 22:34:09,-2880838.1311571426,-372.36152573882936
2023-07-04 22:34:30,-2887649.076339286,-372.4257057883976
2023-07-04 22:34:51,-2890723.254757143,-372.5453185693225
2023-07-04 22:35:12,-2895179.2160976194,-372.6421649907129
2023-07-04 22:35:34,-2890670.286022619,-372.64481309249294
2023-07-04 22:35:54,-2883355.942486905,-372.58885677552064
2023-07-04 22:36:14,-2885207.993061905,-372.3639740932643
2023-07-04 22:36:34,-2882778.4040829004,-372.591273637589
2023-07-04 22:36:54,-2887694.251380952,-372.7126800180018
2023-07-04 22:37:15,-2889127.8109761905,-372.4471885035324
2023-07-04 22:37:35,-2895347.034250793,-372.42883529487017
2023-07-04 22:37:56,-2881377.6903059524,-372.463664104535
2023-07-04 22:38:16,-2875720.754933333,-372.63820998522135
2023-07-04 22:38:36,-2888042.14035119,-372.92984699769056
2023-07-04 22:38:57,-2887663.5284904763,-372.4420727693494
2023-07-04 22:39:18,-2888890.388061905,-372.5067657761548
2023-07-04 22:39:38,-2881730.516369048,-372.5859806815993
2023-07-04 22:39:59,-2881535.8871083334,-372.6211135650727
2023-07-04 22:40:20,-2896635.831850397,-372.98016956773074
2023-07-04 22:40:42,-2876627.6188642858,-372.50831805912594
2023-07-04 22:41:02,-2886916.2418714287,-372.3400349149508
2023-07-04 22:41:22,-2889947.143729762,-372.58400397104975
2023-07-04 22:41:42,-2893440.290247619,-372.3061964889882
2023-07-04 22:42:02,-2893932.5000297613,-372.85338810852414
2023-07-04 22:42:23,-2892016.4432261903,-372.5770840136273
2023-07-04 22:42:43,-2892717.3646071428,-372.8537240184757
2023-07-04 22:43:04,-2886251.1667714287,-372.6934117722493
2023-07-04 22:43:24,-2895761.9065154763,-372.70697424591
2023-07-04 22:43:45,-2892483.373026984,-372.71319655878216
2023-07-04 22:44:06,-2891563.471503572,-372.8017455291328
2023-07-04 22:44:26,-2893755.0002186503,-372.6593669419372
2023-07-04 22:44:47,-2878779.169061905,-372.4391156379917
2023-07-04 22:45:07,-2898614.765459127,-372.5638284269807
2023-07-04 22:45:28,-2892508.5775654763,-372.5261254150702
2023-07-04 22:45:48,-2882560.44504127,-372.6432038897064
2023-07-04 22:46:10,-2897151.7077388884,-372.6077620329424
2023-07-04 22:46:31,-2876472.911459524,-372.4407010859088
2023-07-04 22:46:52,-2895263.6685988093,-372.67218414125193
2023-07-04 22:47:13,-2900287.030083333,-373.0564975268196
2023-07-04 22:47:35,-2882902.936122619,-372.85331750495305
2023-07-04 22:47:55,-2886225.1200115075,-372.5684463313041
2023-07-04 22:48:16,-2888572.0202674605,-372.7190239897371
2023-07-04 22:48:36,-2889735.681680952,-372.74959739926976
2023-07-04 22:48:57,-2884148.8420404764,-372.2072692209288
2023-07-04 22:49:18,-2892781.1833654763,-372.8087781981404
2023-07-04 22:49:38,-2884482.1826,-372.8388040349524
2023-07-04 22:49:59,-2896592.3703436507,-372.93186959034296
2023-07-04 22:50:20,-2891312.420044048,-372.8149940900623
2023-07-04 22:50:40,-2890654.217147619,-372.9135177941648
2023-07-04 22:51:01,-2898737.8754134923,-372.9071441112392
2023-07-04 22:51:22,-2894400.432592063,-373.0454508433271
2023-07-04 22:51:42,-2892241.123246429,-372.8021611185941
2023-07-04 22:52:02,-2888239.6896,-372.6155818146817
2023-07-04 22:52:23,-2883122.610234524,-372.4786814187672
2023-07-04 22:52:45,-2886904.7649559528,-372.45136246078994
2023-07-04 22:53:06,-2880529.179413096,-372.6206728541253
2023-07-04 22:53:27,-2891179.707423809,-372.7529232936355
2023-07-04 22:53:47,-2892166.1011242066,-372.75265929203545
2023-07-04 22:54:08,-2890158.088828571,-372.90545282172826
2023-07-04 22:54:28,-2896739.545279762,-372.8824677068678
2023-07-04 22:54:48,-2891457.3296261905,-372.82601516897086
2023-07-04 22:55:10,-2873899.386559524,-372.6489244509892
2023-07-04 22:55:30,-2886498.0919809523,-372.6176459320948
2023-07-04 22:55:51,-2895727.5888190474,-372.3962637045586
2023-07-04 22:56:11,-2887585.117658333,-372.54255669838
2023-07-04 22:56:32,-2893013.174361905,-372.5057498071484
2023-07-04 22:56:52,-2892836.7436226187,-372.6368428645028
2023-07-04 22:57:13,-2888709.030452381,-372.4318868746397
2023-07-04 22:57:34,-2882225.4601154765,-372.3017598359606
2023-07-04 22:57:55,-2883890.3339988096,-372.38778582879127
2023-07-04 22:58:16,-2886958.2465011906,-372.58612292507854
2023-07-04 22:58:37,-2885041.750069841,-372.3831262577709
2023-07-04 22:58:57,-2891970.1932670632,-372.8381454346989
2023-07-04 22:59:18,-2885520.0724333334,-372.5450716027205
2023-07-04 22:59:38,-2889131.8610880952,-372.58548254315895
2023-07-04 22:59:58,-2885403.623063095,-372.5912439165701
2023-07-04 23:00:18,-2882063.5853210315,-372.2616932845873
2023-07-04 23:00:40,-2894998.442654761,-372.8971579014879
2023-07-04 23:01:01,-2879105.894952381,-372.4822307397226
2023-07-04 23:01:21,-2884518.9650821425,-372.603369216
2023-07-04 23:01:43,-2888671.771459524,-372.6226415033935
2023-07-04 23:02:04,-2895480.289503571,-372.57805749631433
2023-07-04 23:02:24,-2893268.3916464285,-372.72216066162326
2023-07-04 23:02:44,-2891052.705207143,-372.4338827081192
2023-07-04 23:03:04,-2889387.280147619,-372.51065635827024
2023-07-04 23:03:25,-2886957.502294841,-372.5503304119755
2023-07-04 23:03:45,-2882850.7651488096,-372.6040138942493
2023-07-04 23:04:06,-2893379.6048000003,-372.89477488760434
2023-07-04 23:04:26,-2892801.273588095,-372.7150090471607
2023-07-04 23:04:47,-2885049.0241261907,-372.48652846940746
2023-07-04 23:05:07,-2870716.1865190472,-372.2167535143462
2023-07-04 23:05:28,-2883442.1141321426,-372.4374112479159
2023-07-04 23:05:48,-2887223.928369048,-372.5514521099744
2023-07-04 23:06:08,-2893295.784858334,-372.8744727622714
2023-07-04 23:06:29,-2889623.406295238,-372.5568860629416
2023-07-04 23:06:50,-2883105.770067857,-372.34187730455454
2023-07-04 23:07:10,-2889298.301609524,-372.74629528822703
2023-07-04 23:07:31,-2882633.277790476,-372.9427113891562
2023-07-04 23:07:52,-2888450.4716523807,-372.4946846494323
2023-07-04 23:08:13,-2890328.584709524,-372.626488974359
2023-07-04 23:08:34,-2883077.528113095,-372.5324230843343
2023-07-04 23:08:54,-2884818.641235715,-372.5430378646404
2023-07-04 23:09:15,-2891160.8442642856,-372.5091489553198
2023-07-04 23:09:35,-2889081.841656746,-372.5342890670087
2023-07-04 23:09:55,-2885742.8087690477,-372.4697062175834
2023-07-04 23:10:15,-2878923.182453572,-372.46446493639326
2023-07-04 23:10:36,-2883837.1871769843,-372.4767698580877
2023-07-04 23:10:56,-2877742.4008507933,-372.41117498234127
2023-07-04 23:11:16,-2887576.225390476,-372.3899860897436
2023-07-04 23:11:37,-2898118.224495238,-372.4901613915941
2023-07-04 23:11:59,-2880080.0082087303,-372.3589717615419
2023-07-04 23:12:20,-2880270.648659524,-372.692908565558
2023-07-04 23:12:40,-2880805.732340476,-372.7127893554186
2023-07-04 23:13:02,-2881136.885959524,-372.5314445014099
2023-07-04 23:13:23,-2887257.180907143,-372.5733158029594
2023-07-04 23:13:44,-2894266.472992857,-372.9546597235616
2023-07-04 23:14:04,-2892615.1314559523,-372.93535898424943
2023-07-04 23:14:25,-2893762.6382607142,-372.899905724554
2023-07-04 23:14:45,-2887583.6574809523,-372.5595790013461
2023-07-04 23:15:05,-2888865.7283821427,-372.887854001026
2023-07-04 23:15:27,-2889289.6049142857,-372.7396905370844
2023-07-04 23:15:48,-2886916.795566667,-372.89644043483855
2023-07-04 23:16:08,-2887710.6654071426,-372.8842993023107
2023-07-04 23:16:28,-2887699.392336905,-373.0217684893658
2023-07-04 23:16:49,-2890445.527658333,-372.9960332732656
2023-07-04 23:17:10,-2896024.962935714,-372.933924096
2023-07-04 23:17:30,-2875296.282838492,-372.3922873268343
2023-07-04 23:17:50,-2877093.1424869047,-372.62162468675706
2023-07-04 23:18:11,-2884275.2158619044,-372.6234739403252
2023-07-04 23:18:32,-2895485.4445857145,-373.0223239725588
2023-07-04 23:18:53,-2885693.61785,-372.7844378785926
2023-07-04 23:19:14,-2896849.0629297616,-372.92673685565353
2023-07-04 23:19:35,-2893761.838110317,-372.7702731594501
2023-07-04 23:19:56,-2891350.872703572,-372.6540116443644
2023-07-04 23:20:16,-2885015.756343254,-372.79472764777927
2023-07-04 23:20:37,-2879257.5652170638,-372.7621285695909
2023-07-04 23:20:57,-2875873.6077924604,-372.50590827338135
2023-07-04 23:21:18,-2878722.137620238,-372.53419648942327
2023-07-04 23:21:39,-2881828.441664286,-372.31701416939154
2023-07-04 23:21:59,-2875271.975727381,-372.6244271676301
2023-07-04 23:22:20,-2883411.347909524,-372.8208958923513
2023-07-04 23:22:41,-2892209.677638096,-372.8795085148769
2023-07-04 23:23:01,-2890321.4961916665,-372.68411096153847
2023-07-04 23:23:21,-2888572.2377785714,-372.4131464817536
2023-07-04 23:23:42,-2886900.7965440475,-372.7391643423746
2023-07-04 23:24:04,-2887304.5820500003,-372.5490410853705
2023-07-04 23:24:24,-2887290.6514214287,-372.6922565089137
2023-07-04 23:24:44,-2884589.427297619,-372.9475852690856
2023-07-04 23:25:05,-2867483.580482143,-372.59144805152977
2023-07-04 23:25:25,-2876931.2917821426,-372.4043125481634
2023-07-04 23:25:47,-2887460.0385928573,-372.6518017584392
2023-07-04 23:26:07,-2895221.921139286,-372.718332478194
2023-07-04 23:26:27,-2893636.8995976187,-372.8321580839861
2023-07-04 23:26:48,-2887600.382034524,-372.5306742827803
2023-07-04 23:27:09,-2887938.4066031743,-372.4368840868225
2023-07-04 23:27:29,-2886714.9599928567,-372.3021020173647
2023-07-04 23:27:49,-2890967.261954762,-372.28542481947727
2023-07-04 23:28:10,-2893475.416112302,-372.7081406509253
2023-07-04 23:28:30,-2886888.660798809,-372.82356568176
2023-07-04 23:28:50,-2894606.520310714,-372.7939666965543
2023-07-04 23:29:11,-2890254.950169048,-372.6068135876196
2023-07-04 23:29:32,-2881530.1363464287,-372.3956209687781
2023-07-04 23:29:53,-2888589.1143761906,-372.71037780060345
2023-07-04 23:30:14,-2887997.6665011905,-372.49752784178185
2023-07-04 23:30:34,-2892821.427651587,-372.67211327547415
2023-07-04 23:30:54,-2886051.9055523807,-372.2787629293832
2023-07-04 23:31:15,-2885965.7467416665,-372.2884625048071
2023-07-04 23:31:36,-2881463.936897619,-372.64935878205125
2023-07-04 23:31:57,-2888138.590342857,-372.7403400076766
2023-07-04 23:32:18,-2885483.851152381,-372.690880914271
2023-07-04 23:32:39,-2887433.807494048,-372.7469644757936
2023-07-04 23:33:00,-2878557.298334524,-372.8526379564854
2023-07-04 23:33:21,-2885505.4755396824,-372.8792814386641
2023-07-04 23:33:42,-2891661.414178572,-372.96002686586303
2023-07-04 23:34:03,-2883007.57745,-372.7420710343943
2023-07-04 23:34:25,-2888524.125461111,-372.7059961587708
2023-07-04 23:34:46,-2896497.618688096,-373.0051429397776
2023-07-04 23:35:06,-2891081.2358309524,-372.6862905131993
2023-07-04 23:35:26,-2891886.338688095,-372.3764423632048
2023-07-04 23:35:47,-2880591.406872222,-372.3609191795795
2023-07-04 23:36:07,-2877308.6757662697,-372.64130476556494
2023-07-04 23:36:27,-2888803.644447619,-372.9763527595523
2023-07-04 23:36:49,-2889697.0324023813,-372.4146561158455
2023-07-04 23:37:10,-2877270.0258896826,-372.4071393605433
2023-07-04 23:37:32,-2885543.5882571437,-372.3328496924654
2023-07-04 23:37:53,-2887501.707054762,-372.4619987209823
2023-07-04 23:38:14,-2888857.167767857,-372.3571204865557
2023-07-04 23:38:34,-2883643.8487718254,-372.1645513295833
2023-07-04 23:38:56,-2895772.795982143,-372.3428201194069
2023-07-04 23:39:16,-2877834.819928572,-372.05000077125777
2023-07-04 23:39:36,-2881435.48289246,-372.36777652805455
2023-07-04 23:39:57,-2887359.198827778,-372.4009312419975
2023-07-04 23:40:17,-2890976.3060059524,-372.2508053871194
2023-07-04 23:40:39,-2884441.661149604,-371.90793235050097
2023-07-04 23:41:00,-2886529.509753572,-372.1437186960691
2023-07-04 23:41:20,-2892090.986641667,-372.44776747018847
2023-07-04 23:41:41,-2877017.5354904765,-372.8225789642765
2023-07-04 23:42:01,-2889675.160058333,-372.86323147494704
2023-07-04 23:42:22,-2880102.712629761,-372.6240935219562
2023-07-04 23:42:42,-2888116.112531746,-372.48425472541504
2023-07-04 23:43:04,-2888443.947663095,-372.4916083482486
2023-07-04 23:43:24,-2880538.771675793,-372.340023727296
2023-07-04 23:43:45,-2886138.6973916665,-372.4476420069116
2023-07-04 23:44:05,-2885113.1751988097,-372.4880319339562
2023-07-04 23:44:25,-2876113.328104762,-372.5676764404609
2023-07-04 23:44:46,-2873441.7381880954,-372.5043122996024
2023-07-04 23:45:07,-2885583.334759524,-372.7920650921659
2023-07-04 23:45:27,-2887940.67510873,-372.8083078746717
2023-07-04 23:45:47,-2883815.707238096,-372.7690857271096
2023-07-04 23:46:08,-2888671.0409210315,-372.8126170158242
2023-07-04 23:46:29,-2889860.4033309524,-372.9193796290354
2023-07-04 23:46:49,-2890703.5876099207,-372.82651504866806
2023-07-04 23:47:10,-2882537.5224904763,-372.72930317754617
2023-07-04 23:47:31,-2890047.5149507937,-372.4415861228678
2023-07-04 23:47:52,-2872766.6622511903,-372.3617078096948
2023-07-04 23:48:13,-2872276.26464762,-372.2584767777992
2023-07-04 23:48:35,-2877982.8368940474,-372.7325691103842
2023-07-04 23:48:56,-2887453.994913095,-372.6153559766951
2023-07-04 23:49:16,-2887599.0728226188,-372.2955918746001
2023-07-04 23:49:38,-2874620.70739881,-372.1986570916768
2023-07-04 23:49:59,-2878835.066416667,-372.5001584615384
2023-07-04 23:50:21,-2876480.722786905,-372.3848793786756
2023-07-04 23:50:42,-2876095.912165476,-372.3479853186306
2023-07-04 23:51:02,-2877370.1491476186,-372.0824357886618
2023-07-04 23:51:22,-2880134.595516667,-372.2846399768845
2023-07-04 23:51:43,-2881434.373874604,-372.3677519057075
2023-07-04 23:52:03,-2872077.932472619,-371.9665766713717
2023-07-04 23:52:23,-2876385.585795238,-371.95920705157016
2023-07-04 23:52:44,-2870448.4582023807,-372.0643286357786
2023-07-04 23:53:04,-2877957.106027381,-372.4058145836015
2023-07-04 23:53:25,-2895670.951613096,-372.9444295048364
2023-07-04 23:53:46,-2876201.654920238,-372.6405996787665
2023-07-04 23:54:07,-2869348.961395238,-372.4199102885418
2023-07-04 23:54:29,-2879480.483346825,-372.48195078185086
2023-07-04 23:54:49,-2878266.3067063494,-372.3904745741001
2023-07-04 23:55:10,-2867275.052686905,-372.3697552173634
2023-07-04 23:55:32,-2883475.312284524,-372.3443211015049
2023-07-04 23:55:52,-2886794.521578572,-372.2946916618599
2023-07-04 23:56:13,-2891277.6931916666,-372.6726967741935
2023-07-04 23:56:34,-2877374.659330556,-372.1321666986135
2023-07-04 23:56:54,-2888205.971494048,-372.4694482428115
2023-07-04 23:57:14,-2878814.10439008,-372.2266688635781
2023-07-04 23:57:36,-2882794.4783011903,-372.20626918158575
2023-07-04 23:57:57,-2888004.691295238,-372.3514026090293
2023-07-04 23:58:17,-2876718.4666357143,-372.2890555875392
2023-07-04 23:58:38,-2889606.126653572,-372.6588998523464
2023-07-04 23:59:00,-2885588.585830952,-372.85065387344383
2023-07-04 23:59:20,-2887444.5910380958,-372.4970960810724
2023-07-04 23:59:41,-2879066.2277678573,-372.63013088065634
2023-07-05 00:00:01,-2874500.728357143,-372.23908978467057
2023-07-05 00:00:21,-2888083.906277381,-372.4032481001341
2023-07-05 00:00:43,-2893733.3461964284,-372.6434457738819
2023-07-05 00:01:04,-2885073.363784524,-372.69106906733424
2023-07-05 00:01:24,-2891382.3911722223,-372.8061650647187
2023-07-05 00:01:45,-2892481.4229119048,-372.5738822626056
2023-07-05 00:02:07,-2890189.158309524,-372.67346970474966
2023-07-05 00:02:27,-2880354.0686702384,-372.6097759938347
2023-07-05 00:02:47,-2894001.981147222,-372.9701554516935
2023-07-05 00:03:09,-2889795.458190476,-372.9308761157868
2023-07-05 00:03:30,-2892130.1953666667,-372.72655400051127
2023-07-05 00:03:51,-2893527.0349107143,-372.75588811367857
2023-07-05 00:04:11,-2884168.900711905,-372.4097506392228
2023-07-05 00:04:32,-2886940.1558535714,-372.5377480481249
2023-07-05 00:04:53,-2880138.771444048,-372.3144165545519
2023-07-05 00:05:14,-2882449.38667381,-372.5909808333333
2023-07-05 00:05:34,-2883317.657285714,-372.44348041474655
2023-07-05 00:05:55,-2893079.9041833333,-372.5974541789325
2023-07-05 00:06:16,-2888574.424157143,-372.3247079430257
2023-07-05 00:06:37,-2884256.0146000003,-372.80880282771415
2023-07-05 00:06:58,-2872643.971880953,-372.5544028509054
2023-07-05 00:07:19,-2894527.7007714286,-372.61692706063326
2023-07-05 00:07:41,-2884581.609057144,-372.4266218158485
2023-07-05 00:08:01,-2888914.908790476,-372.3955643830359
2023-07-05 00:08:21,-2883398.635196825,-372.2576902570003
2023-07-05 00:08:43,-2885918.0317714284,-372.5064094695027
2023-07-05 00:09:03,-2888620.1167337303,-372.75610016
2023-07-05 00:09:23,-2886799.111652381,-372.80106924305335
2023-07-05 00:09:44,-2892910.464695238,-372.73533196904776
2023-07-05 00:10:05,-2882567.131419048,-372.8883813657407
2023-07-05 00:10:26,-2891016.815586905,-373.0613756566304
2023-07-05 00:10:47,-2888123.634334524,-373.3577523313396
2023-07-05 00:11:08,-2886509.167391269,-372.6885184637159
2023-07-05 00:11:28,-2884982.328634524,-372.6250542446781
2023-07-05 00:11:49,-2885005.161872619,-372.76544360613815
2023-07-05 00:12:10,-2893882.3933484126,-373.016795574086
2023-07-05 00:12:30,-2884599.635727381,-372.6349319989736
2023-07-05 00:12:51,-2889419.8492523814,-372.627251347536
2023-07-05 00:13:12,-2884770.8293884923,-372.5582686758576
2023-07-05 00:13:32,-2885270.378583333,-372.27982450522
2023-07-05 00:13:52,-2884269.2860261905,-372.43582155443073
2023-07-05 00:14:13,-2888464.6227964284,-372.7709456521739
2023-07-05 00:14:35,-2886865.143190476,-372.3992413638403
2023-07-05 00:14:55,-2885803.565539285,-372.7256484314734
2023-07-05 00:15:17,-2887820.265905952,-372.6209207152929
2023-07-05 00:15:37,-2885092.7933880948,-372.7880505348108
2023-07-05 00:15:57,-2893138.3393404763,-372.7610095950873
2023-07-05 00:16:17,-2886543.304597619,-372.6664374600333
2023-07-05 00:16:38,-2884462.4108293653,-372.5593386879136
2023-07-05 00:16:58,-2886896.883479762,-372.757081982963
2023-07-05 00:17:19,-2886807.695554762,-372.7301853084208
2023-07-05 00:17:39,-2887615.525411905,-372.7694114212384
2023-07-05 00:18:00,-2888319.7472357145,-372.94225119877245
2023-07-05 00:18:21,-2892797.924888096,-372.9945185753565
2023-07-05 00:18:42,-2886760.175328572,-372.7988079974408
2023-07-05 00:19:02,-2884200.1426535714,-372.5331461107894
2023-07-05 00:19:23,-2892567.263515476,-372.8082520700944
2023-07-05 00:19:43,-2892990.2853436507,-372.79866302321096
2023-07-05 00:20:03,-2894980.917358333,-372.8588753521127
2023-07-05 00:20:24,-2895274.673604762,-373.0090457814306
2023-07-05 00:20:45,-2880353.177370238,-372.4152147294268
2023-07-05 00:21:05,-2435506.160628571,-370.3506173484849
2023-07-05 00:21:26,-2875356.2668916667,-372.1974648870111
2023-07-05 00:21:46,-2876884.6305416664,-372.5242541786744
2023-07-05 00:22:07,-2872042.659616667,-372.4385136538461
2023-07-05 00:22:27,-2888504.555032143,-372.7818461686314
2023-07-05 00:22:47,-2887264.992002381,-372.7592588100102
2023-07-05 00:23:07,-2881729.503075,-372.6249241105707
2023-07-05 00:23:28,-2886490.179709524,-372.8579195240532
2023-07-05 00:23:48,-2883375.937395238,-372.6948968670077
2023-07-05 00:24:09,-2874957.194633333,-372.3960695674333
2023-07-05 00:24:30,-2878158.7262000004,-372.54948687243854
2023-07-05 00:24:52,-2872571.6687261905,-372.358691448628
2023-07-05 00:25:12,-2875395.4911940475,-372.5854801711476
2023-07-05 00:25:32,-2883686.37830119,-372.67362839128776
2023-07-05 00:25:53,-2869288.719547619,-372.3102849030117
2023-07-05 00:26:14,-2884471.7215119046,-372.8191332695375
2023-07-05 00:26:35,-2885391.893711905,-372.72342794899726
2023-07-05 00:26:56,-2892677.0816539684,-372.937974728087
2023-07-05 00:27:16,-2884459.0612452384,-372.6993154392475
2023-07-05 00:27:36,-2882070.8591988096,-372.4942384827321
2023-07-05 00:27:56,-2884598.429736905,-372.8015968205325
2023-07-05 00:28:17,-2882195.363064286,-372.62193524260056
2023-07-05 00:28:37,-2880540.580939286,-372.9956320266036
